City	Edition	Sport	Discipline	Athlete	Gender	Event	Event_gender	Medal	Country
Antwerp	1920	Athletics	Athletics	PADDOCK, Charles	Men	200m	M	Silver	United States
Antwerp	1920	Athletics	Athletics	FLYNN, Patrick	Men	3000m steeplechase	M	Silver	United States
Antwerp	1920	Athletics	Athletics	BROWN, Horace Hallock	Men	3000m team	M	Gold	United States
Antwerp	1920	Athletics	Athletics	DRESSER, Ivan	Men	3000m team	M	Gold	United States
Antwerp	1920	Athletics	Athletics	SCHARDT, Arlie Alfred	Men	3000m team	M	Gold	United States
Antwerp	1920	Athletics	Athletics	REMER, Richard Frederick	Men	3000m walk	M	Bronze	United States
Antwerp	1920	Athletics	Athletics	DESCH, August George	Men	400m hurdles	M	Bronze	United States
Antwerp	1920	Athletics	Athletics	LOOMIS, Frank	Men	400m hurdles	M	Gold	United States
Antwerp	1920	Athletics	Athletics	NORTON, John Kelley	Men	400m hurdles	M	Silver	United States
Antwerp	1920	Athletics	Athletics	KIRKSEY, Morris	Men	4x100m relay	M	Gold	United States
Antwerp	1920	Athletics	Athletics	MURCHISON, Loren	Men	4x100m relay	M	Gold	United States
Antwerp	1920	Athletics	Athletics	PADDOCK, Charles	Men	4x100m relay	M	Gold	United States
Antwerp	1920	Athletics	Athletics	SCHOLZ, Jackson	Men	4x100m relay	M	Gold	United States
Antwerp	1920	Athletics	Athletics	MCDONALD, Patrick	Men	56lb weight throw (25.4kg)	M	Gold	United States
Antwerp	1920	Athletics	Athletics	RYAN, Patrick	Men	56lb weight throw (25.4kg)	M	Silver	United States
Antwerp	1920	Athletics	Athletics	EBY, Earl	Men	800m	M	Silver	United States
Antwerp	1920	Athletics	Athletics	HAMILTON, Brutus Kerr	Men	decathlon	M	Silver	United States
Antwerp	1920	Athletics	Athletics	POPE, Augustus	Men	discus throw	M	Bronze	United States
Antwerp	1920	Athletics	Athletics	BENNET, Basil	Men	hammer throw	M	Bronze	United States
Antwerp	1920	Athletics	Athletics	RYAN, Patrick	Men	hammer throw	M	Gold	United States
Antwerp	1920	Athletics	Athletics	LANDON, Richmond	Men	high jump	M	Gold	United States
Antwerp	1920	Athletics	Athletics	MULLER, Harold	Men	high jump	M	Silver	United States
Antwerp	1920	Athletics	Athletics	JOHNSON, Carl	Men	long jump	M	Silver	United States
Antwerp	1920	Athletics	Athletics	BRADLEY, Everett Lewis	Men	pentathlon	M	Silver	United States
Antwerp	1920	Athletics	Athletics	MYERS, Edwin	Men	pole vault	M	Bronze	United States
Antwerp	1920	Athletics	Athletics	FOSS, Frank	Men	pole vault	M	Gold	United States
Antwerp	1920	Athletics	Athletics	LIVERSEDGE, Harry	Men	shot put	M	Bronze	United States
Antwerp	1920	Boxing	Boxing	DI GENARO, Frank	Men	- 50.8kg (flyweight)	M	Gold	United States
Antwerp	1920	Boxing	Boxing	MOSBERG, Samuel	Men	57.15 - 61.24kg (lightweight)	M	Gold	United States
Antwerp	1920	Boxing	Boxing	COLBERG, Frederick William	Men	61.24 - 66.68kg (welterweight)	M	Bronze	United States
Antwerp	1920	Boxing	Boxing	EAGAN, Edward	Men	72.57 - 79.38kg (light-heavyweight)	M	Gold	United States
Antwerp	1920	Fencing	Fencing	BRECKINRIDGE, Henry Cabell	Men	foil team	M	Bronze	United States
Antwerp	1920	Fencing	Fencing	HONEYCUTT, Francis Webster	Men	foil team	M	Bronze	United States
Antwerp	1920	Fencing	Fencing	LYON, Arthur St Clair	Men	foil team	M	Bronze	United States
Antwerp	1920	Fencing	Fencing	RAYNER, Harold	Men	foil team	M	Bronze	United States
Antwerp	1920	Fencing	Fencing	SEARS, Robert	Men	foil team	M	Bronze	United States
Antwerp	1920	Ice Hockey	Ice Hockey	BONNEY, Raymond Lenroy	Men	ice hockey	M	Silver	United States
Antwerp	1920	Ice Hockey	Ice Hockey	CONROY, Anthony	Men	ice hockey	M	Silver	United States
Antwerp	1920	Ice Hockey	Ice Hockey	DRURY, Herbert	Men	ice hockey	M	Silver	United States
Antwerp	1920	Ice Hockey	Ice Hockey	FITZGERALD, Edward	Men	ice hockey	M	Silver	United States
Antwerp	1920	Ice Hockey	Ice Hockey	GERAN, George Pierce	Men	ice hockey	M	Silver	United States
Antwerp	1920	Ice Hockey	Ice Hockey	GOHEEN, Frank Xavier	Men	ice hockey	M	Silver	United States
Antwerp	1920	Ice Hockey	Ice Hockey	MCCORMICK, Joseph	Men	ice hockey	M	Silver	United States
Antwerp	1920	Ice Hockey	Ice Hockey	MCCORMICK, Lawrence	Men	ice hockey	M	Silver	United States
Antwerp	1920	Ice Hockey	Ice Hockey	SYNNOTT, Francis Allen	Men	ice hockey	M	Silver	United States
Antwerp	1920	Ice Hockey	Ice Hockey	TUCK, Leon Parker	Men	ice hockey	M	Silver	United States
Antwerp	1920	Ice Hockey	Ice Hockey	WEIDENBORNER, Cyril	Men	ice hockey	M	Silver	United States
Antwerp	1920	Polo	Polo	ALLEN, Terry	Men	polo	M	Bronze	United States
Antwerp	1920	Polo	Polo	HARRIS, Arthur Ringland	Men	polo	M	Bronze	United States
Antwerp	1920	Polo	Polo	MARGETTS, Nelson E.	Men	polo	M	Bronze	United States
Antwerp	1920	Polo	Polo	MONTGOMERY, John Carter	Men	polo	M	Bronze	United States
Antwerp	1920	Rowing	Rowing	COSTELLO, Paul Vincent	Men	double sculls (2x)	M	Gold	United States
Antwerp	1920	Rowing	Rowing	KELLY, John Brendan	Men	double sculls (2x)	M	Gold	United States
Antwerp	1920	Rowing	Rowing	CLARK, Sherman Rockwell	Men	eight with coxswain (8+)	M	Gold	United States
Antwerp	1920	Rowing	Rowing	GALLAGHER, Vincent Joseph	Men	eight with coxswain (8+)	M	Gold	United States
Antwerp	1920	Rowing	Rowing	GRAVES, Edwin Darius	Men	eight with coxswain (8+)	M	Gold	United States
Antwerp	1920	Rowing	Rowing	JACOMINI, Virgil Victor	Men	eight with coxswain (8+)	M	Gold	United States
Antwerp	1920	Rowing	Rowing	JOHNSTON, Donald Hendric	Men	eight with coxswain (8+)	M	Gold	United States
Antwerp	1920	Rowing	Rowing	JORDAN, William Conrad	Men	eight with coxswain (8+)	M	Gold	United States
Antwerp	1920	Rowing	Rowing	KING, Clyde Whitlock	Men	eight with coxswain (8+)	M	Gold	United States
Antwerp	1920	Rowing	Rowing	MOORE, Edward Peerman	Men	eight with coxswain (8+)	M	Gold	United States
Antwerp	1920	Rowing	Rowing	SANDBORN, Allen Ream	Men	eight with coxswain (8+)	M	Gold	United States
Antwerp	1920	Rowing	Rowing	CLARK, Sherman Rockwell	Men	four-oared shell with coxswain (4-)	M	Silver	United States
Antwerp	1920	Rowing	Rowing	FEDERSCHMIDT, Erich	Men	four-oared shell with coxswain (4-)	M	Silver	United States
Antwerp	1920	Rowing	Rowing	FEDERSCHMIDT, Franz	Men	four-oared shell with coxswain (4-)	M	Silver	United States
Antwerp	1920	Rowing	Rowing	KLOSE, Carl Otto	Men	four-oared shell with coxswain (4-)	M	Silver	United States
Antwerp	1920	Rowing	Rowing	MYERS, Kenneth	Men	four-oared shell with coxswain (4-)	M	Silver	United States
Antwerp	1920	Rowing	Rowing	KELLY, John Brendan	Men	single sculls (1x)	M	Gold	United States
Antwerp	1920	Rugby	Rugby	CARROLL, Daniel Brendan	Men	rugby	M	Gold	United States
Antwerp	1920	Rugby	Rugby	DOE, Charles Webster	Men	rugby	M	Gold	United States
Antwerp	1920	Rugby	Rugby	FISH, George Winthrop	Men	rugby	M	Gold	United States
Antwerp	1920	Rugby	Rugby	HUNTER, Joseph Garvin	Men	rugby	M	Gold	United States
Antwerp	1920	Rugby	Rugby	KIRKSEY, Morris	Men	rugby	M	Gold	United States
Antwerp	1920	Rugby	Rugby	MEHAN, Charles Thomas	Men	rugby	M	Gold	United States
Antwerp	1920	Rugby	Rugby	MULDOON, John	Men	rugby	M	Gold	United States
Antwerp	1920	Rugby	Rugby	MULDOON, William	Men	rugby	M	Gold	United States
Antwerp	1920	Rugby	Rugby	O'NEIL, John T.	Men	rugby	M	Gold	United States
Antwerp	1920	Rugby	Rugby	PATRICK, John Clarence	Men	rugby	M	Gold	United States
Antwerp	1920	Rugby	Rugby	RIGHTER, Cornelius Erwin	Men	rugby	M	Gold	United States
Antwerp	1920	Rugby	Rugby	SCHOLZ, Rudolph John	Men	rugby	M	Gold	United States
Antwerp	1920	Rugby	Rugby	SLATER, Colby Edward	Men	rugby	M	Gold	United States
Antwerp	1920	Rugby	Rugby	TEMPLETON, Robert Lyman	Men	rugby	M	Gold	United States
Antwerp	1920	Rugby	Rugby	TILDEN, Charles Lee	Men	rugby	M	Gold	United States
Antwerp	1920	Rugby	Rugby	WINSTON, James Duarte	Men	rugby	M	Gold	United States
Antwerp	1920	Rugby	Rugby	WRENN, Heaton Luse	Men	rugby	M	Gold	United States
Antwerp	1920	Shooting	Shooting	BROWN, Thomas Cole	Men	100m running deer, single shots, team	M	Bronze	United States
Antwerp	1920	Shooting	Shooting	LEE, Willis	Men	100m running deer, single shots, team	M	Bronze	United States
Antwerp	1920	Shooting	Shooting	NUESSLEIN, Lawrence Adam	Men	100m running deer, single shots, team	M	Bronze	United States
Antwerp	1920	Shooting	Shooting	OSBURN, Carl Townsend	Men	100m running deer, single shots, team	M	Bronze	United States
Antwerp	1920	Shooting	Shooting	SPOONER, Lloyd Spencer	Men	100m running deer, single shots, team	M	Bronze	United States
Antwerp	1920	Shooting	Shooting	BRACKEN, Raymond	Men	25m rapid fire pistol (60 shots)	M	Silver	United States
Antwerp	1920	Shooting	Shooting	JACKSON, Joseph	Men	300+600m free rifle, team, prone	M	Gold	United States
Antwerp	1920	Shooting	Shooting	LEE, Willis	Men	300+600m free rifle, team, prone	M	Gold	United States
Antwerp	1920	Shooting	Shooting	OSBURN, Carl Townsend	Men	300+600m free rifle, team, prone	M	Gold	United States
Antwerp	1920	Shooting	Shooting	SCHRIVER, Gunnery Ollie	Men	300+600m free rifle, team, prone	M	Gold	United States
Antwerp	1920	Shooting	Shooting	SPOONER, Lloyd Spencer	Men	300+600m free rifle, team, prone	M	Gold	United States
Antwerp	1920	Shooting	Shooting	FISHER, Morris	Men	300m free rifle 3 positions (3x40 shots)	M	Gold	United States
Antwerp	1920	Shooting	Shooting	FISHER, Morris	Men	300m free rifle, prone, team	M	Gold	United States
Antwerp	1920	Shooting	Shooting	JACKSON, Joseph	Men	300m free rifle, prone, team	M	Gold	United States
Antwerp	1920	Shooting	Shooting	LEE, Willis	Men	300m free rifle, prone, team	M	Gold	United States
Antwerp	1920	Shooting	Shooting	OSBURN, Carl Townsend	Men	300m free rifle, prone, team	M	Gold	United States
Antwerp	1920	Shooting	Shooting	SPOONER, Lloyd Spencer	Men	300m free rifle, prone, team	M	Gold	United States
Antwerp	1920	Shooting	Shooting	BROWN, Thomas Cole	Men	300m free rifle, standing, team	M	Silver	United States
Antwerp	1920	Shooting	Shooting	LEE, Willis	Men	300m free rifle, standing, team	M	Silver	United States
Antwerp	1920	Shooting	Shooting	NUESSLEIN, Lawrence Adam	Men	300m free rifle, standing, team	M	Silver	United States
Antwerp	1920	Shooting	Shooting	OSBURN, Carl Townsend	Men	300m free rifle, standing, team	M	Silver	United States
Antwerp	1920	Shooting	Shooting	SPOONER, Lloyd Spencer	Men	300m free rifle, standing, team	M	Silver	United States
Antwerp	1920	Shooting	Shooting	FREDERICK, Carl Telford	Men	30m army pistol, team	M	Gold	United States
Antwerp	1920	Shooting	Shooting	HARANT, Louis	Men	30m army pistol, team	M	Gold	United States
Antwerp	1920	Shooting	Shooting	KELLY, Michael	Men	30m army pistol, team	M	Gold	United States
Antwerp	1920	Shooting	Shooting	LANE, Alfred P.	Men	30m army pistol, team	M	Gold	United States
Antwerp	1920	Shooting	Shooting	SNOOK, James Howard	Men	30m army pistol, team	M	Gold	United States
Antwerp	1920	Shooting	Shooting	BRACKEN, Raymond	Men	50m army pistol, team	M	Gold	United States
Antwerp	1920	Shooting	Shooting	FREDERICK, Carl Telford	Men	50m army pistol, team	M	Gold	United States
Antwerp	1920	Shooting	Shooting	KELLY, Michael	Men	50m army pistol, team	M	Gold	United States
Antwerp	1920	Shooting	Shooting	LANE, Alfred P.	Men	50m army pistol, team	M	Gold	United States
Antwerp	1920	Shooting	Shooting	SNOOK, James Howard	Men	50m army pistol, team	M	Gold	United States
Antwerp	1920	Shooting	Shooting	LANE, Alfred P.	Men	50m pistol (60 shots)	M	Bronze	United States
Antwerp	1920	Shooting	Shooting	FREDERICK, Carl Telford	Men	50m pistol (60 shots)	M	Gold	United States
Antwerp	1920	Shooting	Shooting	FENTON, Dennis	Men	50m small bore rifle, standing, individual	M	Bronze	United States
Antwerp	1920	Shooting	Shooting	NUESSLEIN, Lawrence Adam	Men	50m small bore rifle, standing, individual	M	Gold	United States
Antwerp	1920	Shooting	Shooting	ROTHROCK, Arthur	Men	50m small bore rifle, standing, individual	M	Silver	United States
Antwerp	1920	Shooting	Shooting	FENTON, Dennis	Men	50m small bore rifle, team	M	Gold	United States
Antwerp	1920	Shooting	Shooting	LEE, Willis	Men	50m small bore rifle, team	M	Gold	United States
Antwerp	1920	Shooting	Shooting	NUESSLEIN, Lawrence Adam	Men	50m small bore rifle, team	M	Gold	United States
Antwerp	1920	Shooting	Shooting	ROTHROCK, Arthur	Men	50m small bore rifle, team	M	Gold	United States
Antwerp	1920	Shooting	Shooting	SCHRIVER, Gunnery Ollie	Men	50m small bore rifle, team	M	Gold	United States
Antwerp	1920	Shooting	Shooting	SPOONER, Lloyd Spencer	Men	600m free rifle, prone	M	Bronze	United States
Antwerp	1920	Shooting	Shooting	FENTON, Dennis	Men	600m free rifle, team	M	Gold	United States
Antwerp	1920	Shooting	Shooting	JACKSON, Joseph	Men	600m free rifle, team	M	Gold	United States
Antwerp	1920	Shooting	Shooting	LEE, Willis	Men	600m free rifle, team	M	Gold	United States
Antwerp	1920	Shooting	Shooting	SCHRIVER, Gunnery Ollie	Men	600m free rifle, team	M	Gold	United States
Antwerp	1920	Shooting	Shooting	SPOONER, Lloyd Spencer	Men	600m free rifle, team	M	Gold	United States
Antwerp	1920	Shooting	Shooting	NUESSLEIN, Lawrence Adam	Men	army rifle, 300m, standing	M	Bronze	United States
Antwerp	1920	Shooting	Shooting	OSBURN, Carl Townsend	Men	army rifle, 300m, standing	M	Gold	United States
Antwerp	1920	Shooting	Shooting	ARIE, Mark	Men	clay pigeons, team	M	Gold	United States
Antwerp	1920	Shooting	Shooting	BONSER, Horace	Men	clay pigeons, team	M	Gold	United States
Antwerp	1920	Shooting	Shooting	MCNEIR, Forest	Men	clay pigeons, team	M	Gold	United States
Antwerp	1920	Shooting	Shooting	PLUM, Frederick	Men	clay pigeons, team	M	Gold	United States
Antwerp	1920	Shooting	Shooting	TROEH, Frank	Men	clay pigeons, team	M	Gold	United States
Antwerp	1920	Shooting	Shooting	WRIGHT, Frank	Men	clay pigeons, team	M	Gold	United States
Antwerp	1920	Shooting	Shooting	FENTON, Dennis	Men	free rifle, team	M	Gold	United States
Antwerp	1920	Shooting	Shooting	FISHER, Morris	Men	free rifle, team	M	Gold	United States
Antwerp	1920	Shooting	Shooting	LEE, Willis	Men	free rifle, team	M	Gold	United States
Antwerp	1920	Shooting	Shooting	OSBURN, Carl Townsend	Men	free rifle, team	M	Gold	United States
Antwerp	1920	Shooting	Shooting	SPOONER, Lloyd Spencer	Men	free rifle, team	M	Gold	United States
Antwerp	1920	Shooting	Shooting	WRIGHT, Frank	Men	trap (125 targets)	M	Bronze	United States
Antwerp	1920	Shooting	Shooting	ARIE, Mark	Men	trap (125 targets)	M	Gold	United States
Antwerp	1920	Shooting	Shooting	TROEH, Frank	Men	trap (125 targets)	M	Silver	United States
Antwerp	1920	Skating	Figure skating	BLANCHARD, Theresa	Women	individual	W	Bronze	United States
Antwerp	1920	Wrestling	Wrestling Free.	ACKERLY, Charles Edwin	Men	- 60kg (featherweight)	M	Gold	United States
Antwerp	1920	Wrestling	Wrestling Free.	GERSON, Samuel	Men	- 60kg (featherweight)	M	Silver	United States
Antwerp	1920	Wrestling	Wrestling Free.	MEYER, Frederick Julius	Men	+ 80kg (heavyweight)	M	Bronze	United States
Antwerp	1920	Wrestling	Wrestling Free.	PENDLETON, Nathan Green	Men	+ 80kg (heavyweight)	M	Silver	United States
Antwerp	1920	Wrestling	Wrestling Free.	JOHNSON, Charles F.	Men	67.5 - 75kg (middleweight)	M	Bronze	United States
Antwerp	1920	Wrestling	Wrestling Free.	MAURER, Walter S.	Men	75 - 80kg (light-heavyweight)	M	Bronze	United States
Paris	1924	Aquatics	Diving	PINKSTON, Clarence	Men	10m platform	M	Bronze	United States
Paris	1924	Aquatics	Diving	WHITE, Albert	Men	10m platform	M	Gold	United States
Paris	1924	Aquatics	Diving	FALL, David	Men	10m platform	M	Silver	United States
Paris	1924	Aquatics	Diving	SMITH, Caroline	Women	10m platform	W	Gold	United States
Paris	1924	Aquatics	Diving	BECKER-PINKSTON, Elizabeth	Women	10m platform	W	Silver	United States
Paris	1924	Aquatics	Diving	PINKSTON, Clarence	Men	3m springboard	M	Bronze	United States
Paris	1924	Aquatics	Diving	WHITE, Albert	Men	3m springboard	M	Gold	United States
Paris	1924	Aquatics	Diving	"DESJARDINS, Ulise Joseph ""Peter"""	Men	3m springboard	M	Silver	United States
Paris	1924	Aquatics	Diving	FLETCHER, Caroline	Women	3m springboard	W	Bronze	United States
Paris	1924	Aquatics	Diving	BECKER-PINKSTON, Elizabeth	Women	3m springboard	W	Gold	United States
Paris	1924	Aquatics	Diving	RIGGIN, Aileen	Women	3m springboard	W	Silver	United States
Paris	1924	Aquatics	Swimming	KEALOHA, Warren Paoa	Men	100m backstroke	M	Gold	United States
Paris	1924	Aquatics	Swimming	WYATT, Paul	Men	100m backstroke	M	Silver	United States
Paris	1924	Aquatics	Swimming	RIGGIN, Aileen	Women	100m backstroke	W	Bronze	United States
Paris	1924	Aquatics	Swimming	BAUER, Sybil	Women	100m backstroke	W	Gold	United States
Paris	1924	Aquatics	Swimming	KAHANAMOKU, Samuel	Men	100m freestyle	M	Bronze	United States
Paris	1924	Aquatics	Swimming	WEISSMULLER, Johnny	Men	100m freestyle	M	Gold	United States
Paris	1924	Aquatics	Swimming	KAHANAMOKU, Duke Paoa	Men	100m freestyle	M	Silver	United States
Paris	1924	Aquatics	Swimming	EDERLE, Gertrude	Women	100m freestyle	W	Bronze	United States
Paris	1924	Aquatics	Swimming	LACKIE, Ethel	Women	100m freestyle	W	Gold	United States
Paris	1924	Aquatics	Swimming	WEHSELAU, Mariechen	Women	100m freestyle	W	Silver	United States
Paris	1924	Aquatics	Swimming	KIRSHBAUM, William	Men	200m breaststroke	M	Bronze	United States
Paris	1924	Aquatics	Swimming	SKELTON, Robert	Men	200m breaststroke	M	Gold	United States
Paris	1924	Aquatics	Swimming	GERAGHTY, Agnes	Women	200m breaststroke	W	Silver	United States
Paris	1924	Aquatics	Swimming	WEISSMULLER, Johnny	Men	400m freestyle	M	Gold	United States
Paris	1924	Aquatics	Swimming	EDERLE, Gertrude	Women	400m freestyle	W	Bronze	United States
Paris	1924	Aquatics	Swimming	NORELIUS, Martha	Women	400m freestyle	W	Gold	United States
Paris	1924	Aquatics	Swimming	WAINWRIGHT, Helen	Women	400m freestyle	W	Silver	United States
Paris	1924	Aquatics	Swimming	DONNELLY, Euphrasia	Women	4x100m freestyle relay	W	Gold	United States
Paris	1924	Aquatics	Swimming	EDERLE, Gertrude	Women	4x100m freestyle relay	W	Gold	United States
Paris	1924	Aquatics	Swimming	LACKIE, Ethel	Women	4x100m freestyle relay	W	Gold	United States
Paris	1924	Aquatics	Swimming	NORELIUS, Martha	Women	4x100m freestyle relay	W	Gold	United States
Paris	1924	Aquatics	Swimming	WAINWRIGHT, Helen	Women	4x100m freestyle relay	W	Gold	United States
Paris	1924	Aquatics	Swimming	WEHSELAU, Mariechen	Women	4x100m freestyle relay	W	Gold	United States
Paris	1924	Aquatics	Swimming	BREYER, Ralph	Men	4x200m freestyle relay	M	Gold	United States
Paris	1924	Aquatics	Swimming	GLANCY, Harrison Smith	Men	4x200m freestyle relay	M	Gold	United States
Paris	1924	Aquatics	Swimming	HOWELL, Richard	Men	4x200m freestyle relay	M	Gold	United States
Paris	1924	Aquatics	Swimming	O'CONNOR, James Wallace	Men	4x200m freestyle relay	M	Gold	United States
Paris	1924	Aquatics	Swimming	SMITH, Lester	Men	4x200m freestyle relay	M	Gold	United States
Paris	1924	Aquatics	Swimming	WEISSMULLER, Johnny	Men	4x200m freestyle relay	M	Gold	United States
Paris	1924	Aquatics	Water polo	AUSTIN, Arthur	Men	water polo	M	Bronze	United States
Paris	1924	Aquatics	Water polo	COLLETT, E.	Men	water polo	M	Bronze	United States
Paris	1924	Aquatics	Water polo	HANDY, J.	Men	water polo	M	Bronze	United States
Paris	1924	Aquatics	Water polo	HORN, Oliver	Men	water polo	M	Bronze	United States
Paris	1924	Aquatics	Water polo	LAUER, Frederick	Men	water polo	M	Bronze	United States
Paris	1924	Aquatics	Water polo	MITCHELL, George F.	Men	water polo	M	Bronze	United States
Paris	1924	Aquatics	Water polo	NORTON, John	Men	water polo	M	Bronze	United States
Paris	1924	Aquatics	Water polo	O'CONNOR, James Wallace	Men	water polo	M	Bronze	United States
Paris	1924	Aquatics	Water polo	SCHROTH, George E.	Men	water polo	M	Bronze	United States
